company,address,zip_code,sqm,title,url,id,found_at,filter_status
,,,,,https://www.gewobag.de/fuer-mieter-und-mietinteressenten/mietangebote/1000-00277-0109-0174/,,,UNKNOWN
,,,,,https://www.adler-group.com/expose/137069950?cHash=f494e8897164e53f1d3df32f15b961eb,,,UNKNOWN
,,,,,https://www.adler-group.com/expose/137287735?cHash=5344a52ecf5e9fdb5d4a17d59c8d08eb,,,UNKNOWN
,,,,,https://www.adler-group.com/expose/137291481?cHash=bf9f93da5d65b51a0453604194f70115,,,UNKNOWN
,,,,,https://www.adler-group.com/expose/137292977?cHash=f0bf26bed74686789d113fd8e60243db,,,UNKNOWN
,,,,,https://www.gewobag.de/fuer-mieter-und-mietinteressenten/mietangebote/1000-00476-0101-0005/,,,UNKNOWN
,,,,,https://www.gewobag.de/fuer-mieter-und-mietinteressenten/mietangebote/0100-01118-0501-0659/,,,UNKNOWN
,,,,,https://www.adler-group.com/expose/137528869?cHash=8a5f9db06490eccfec148690ce862de8,,,UNKNOWN
,,,,,https://www.gewobag.de/fuer-mieter-und-mietinteressenten/mietangebote/0100-01607-0601-0202/,,,UNKNOWN
,,,,,https://www.gewobag.de/fuer-mieter-und-mietinteressenten/mietangebote/0100-01602-1305-0515/,,,UNKNOWN
,,,,,https://www.gewobag.de/fuer-mieter-und-mietinteressenten/mietangebote/1000-00227-0101-0013/,,,UNKNOWN
,,,,,https://www.adler-group.com/expose/135905641?cHash=f7cc2afe8b75a498d1e461a0fd1d7231,,,UNKNOWN
,,,,,https://www.adler-group.com/expose/137099746?cHash=f5fb7a65c726aefa14078ac98bb1c33c,,,UNKNOWN
,,,,,https://www.adler-group.com/expose/137294994?cHash=edd04044cd2704fb6214f492f2219875,,,UNKNOWN
,,,,,https://www.adler-group.com/expose/137476918?cHash=169c2dc6173186fbcf5f560f19f3c058,,,UNKNOWN
,,,,,https://www.adler-group.com/expose/137532168?cHash=56c9af31d13610beadcf08dc3eee1b2a,,,UNKNOWN
,,,,,https://www.gewobag.de/fuer-mieter-und-mietinteressenten/mietangebote/1000-00153-0501-0071/,,,UNKNOWN
,,,,,https://www.gewobag.de/fuer-mieter-und-mietinteressenten/mietangebote/1000-00153-0203-0177/,,,UNKNOWN
,,,,,https://www.gewobag.de/fuer-mieter-und-mietinteressenten/mietangebote/7100-40504-0102-0037/,,,UNKNOWN
,,,,,https://www.gewobag.de/fuer-mieter-und-mietinteressenten/mietangebote/1000-00804-0103-0025/,,,UNKNOWN
,,,,,https://www.gewobag.de/fuer-mieter-und-mietinteressenten/mietangebote/7100-75924-0101-0005/,,,UNKNOWN
,,,,,https://www.gewobag.de/fuer-mieter-und-mietinteressenten/mietangebote/7100-76129-0101-0001/,,,UNKNOWN
,,,,,https://www.adler-group.com/expose/137655932?cHash=60d0ef7279935ac92797bf5f38fbc547,,,UNKNOWN
,,,,,https://immosuche.degewo.de/de/properties/W1500-00731-0018-0202,,,UNKNOWN
,,,,,https://www.adler-group.com/expose/137752037?cHash=68f08fa01f359fac1d27e7359c23607d,,,UNKNOWN
,,,,,https://www.adler-group.com/expose/137768452?cHash=c208d326679843f494bf12be5b54f152,,,UNKNOWN
,,,,,https://www.gewobag.de/fuer-mieter-und-mietinteressenten/mietangebote/0100-02566-0101-0009/,,,UNKNOWN
,,,,,https://www.adler-group.com/expose/135922582?cHash=68ddf1a6232084ddfef0a498924e3d04,,,UNKNOWN
,,,,,https://www.gewobag.de/fuer-mieter-und-mietinteressenten/mietangebote/0100-01738-0101-0007/,,,UNKNOWN
,,,,,https://www.adler-group.com/expose/136394176?cHash=f194f91afe6b5335434c7a5a47f7807d,,,UNKNOWN
,,,,,https://www.adler-group.com/expose/137856347?cHash=2212367905798d42a3c4bc59344074b2,,,UNKNOWN
,,,,,https://www.adler-group.com/expose/137861713?cHash=5194ffc33778f1a0ad07770dfd061ed7,,,UNKNOWN
,,,,,https://www.gewobag.de/fuer-mieter-und-mietinteressenten/mietangebote/0100-02533-0103-0034/,,,UNKNOWN
,,,,,https://www.adler-group.com/expose/137924487?cHash=e4f8ada4640af79e5487e4b3c820ffc7,,,UNKNOWN
degewo,Friedrich-Kayßler-Weg 1 | Neukölln,12353.0,52.27,* ERSTBEZUG * NEUBAU IM SÜDEN BERLINS,https://immosuche.degewo.de/de/properties/W1140-11802-0108-1507,W1140.11802.0108-1507,2022-11-18 04:21:32.638009,ZIP_BLACKLISTED
adler,Buckower Damm 257 (Buckow (Neukölln)),12349.0,78.0,Ihr neues Zuhause mit viel Potenzial! Ab sofort!,https://www.adler-group.com/expose/137406558?cHash=f2d325d0a4dc2bb4a12f20a544078436,137406558,2022-11-18 04:21:32.979578,ZIP_BLACKLISTED
adler,Heideläuferweg 32 (Buckow (Neukölln)),12353.0,63.17,2-Zimmer-Wohnung mit riesiger Terrasse zu vermieten! Ab sofort!,https://www.adler-group.com/expose/137414845?cHash=5f09c6951163940be248bf7c6ac3fd86,137414845,2022-11-18 04:21:32.979617,ZIP_BLACKLISTED
adler,Buckower Damm 257 (Buckow (Neukölln)),12349.0,50.98,H&uuml;bsche 2-Zimmer-Wohnung zu vermieten! Ab sofort!,https://www.adler-group.com/expose/137415185?cHash=683659ebb23bd874f35f121303d2a09b,137415185,2022-11-18 04:21:32.979640,ZIP_BLACKLISTED
adler,Pillnitzer Weg 16 (Staaken (Spandau)),13593.0,52.95,Schicke 2-Zimmer Wohnung mit Balkon in Staaken sucht Mieter mit Handwerksgeschick!,https://www.adler-group.com/expose/137571875?cHash=5f455ba0966ed7fb5a55bfd2dc8bc497,137571875,2022-11-18 04:21:32.979662,ZIP_BLACKLISTED
adler,Pillnitzer Weg 27 (Staaken (Spandau)),13593.0,76.23,Helle 3-Zimmer Wohnung mit Balkon in Staaken,https://www.adler-group.com/expose/137571911?cHash=6070bd56810c349e199113335a9a1053,137571911,2022-11-18 04:21:32.979684,ZIP_BLACKLISTED
adler,Pillnitzer Weg 29 (Staaken (Spandau)),13593.0,52.01,2-Zimmerwohnung mit viel Potenzial im Staaken zu vermieten!,https://www.adler-group.com/expose/137571925?cHash=97c8c7a086a007d9182ae01df398dbd9,137571925,2022-11-18 04:21:32.979704,ZIP_BLACKLISTED
adler,Pillnitzer Weg 25 (Staaken (Spandau)),13593.0,86.03,Helle 4-Zimmer Wohnung mit Balkon &amp; Wanne,https://www.adler-group.com/expose/137571956?cHash=15a845538d12da848f89d52831e4c72b,137571956,2022-11-18 04:21:32.979726,ZIP_BLACKLISTED
adler,Pillnitzer Weg 14 (Staaken (Spandau)),13593.0,72.64,Schicke 3-Zimmer Wohnung mit Balkon in Staaken sucht Mieter mit Handwerksgeschick!,https://www.adler-group.com/expose/137571981?cHash=a172f72517762deb6c26f201a0536d63,137571981,2022-11-18 04:21:32.979746,ZIP_BLACKLISTED
adler,Pillnitzer Weg 26 (Staaken (Spandau)),13593.0,59.09,Gem&uuml;tliche 2-Zimmer Wohnung mit Balkon,https://www.adler-group.com/expose/137571990?cHash=a761551e6a815ab456696ca7f1479f52,137571990,2022-11-18 04:21:32.979767,ZIP_BLACKLISTED
adler,Pillnitzer Weg 24 (Staaken (Spandau)),13593.0,75.62,3-Zimmer Wohnung im 8. OG mit Balkon ab sofort!,https://www.adler-group.com/expose/137572014?cHash=f261220ec2db5c3059ed4985559a1431,137572014,2022-11-18 04:21:32.979787,ZIP_BLACKLISTED
adler,Pillnitzer Weg 24 (Staaken (Spandau)),13593.0,75.8,3-Zimmer Wohnung in Staaken - ab sofort!,https://www.adler-group.com/expose/137572027?cHash=e90976864605537a2fb2c956b82478bc,137572027,2022-11-18 04:21:32.979809,ZIP_BLACKLISTED
adler,Pillnitzer Weg 22 (Staaken (Spandau)),13593.0,59.09,2-Zimmer Wohnung mit Balkon in Staaken sucht Mieter mit Handwerksgeschick!,https://www.adler-group.com/expose/137572040?cHash=54fa8ac7d2d896a8d6c90eebfdf359a9,137572040,2022-11-18 04:21:32.979830,ZIP_BLACKLISTED
adler,Pillnitzer Weg 41 (Staaken (Spandau)),13593.0,69.19,Gepflegte 3-Zimmer Wohnung mit Balkon in Staaken,https://www.adler-group.com/expose/137572053?cHash=cabe08464fa0339bbda8dd03f2f0f244,137572053,2022-11-18 04:21:32.979851,ZIP_BLACKLISTED
adler,Pillnitzer Weg 20 (Staaken (Spandau)),13593.0,59.09,Gem&uuml;tliche 2-Zimmer Wohnung mit Balkon &amp; Badewanne!,https://www.adler-group.com/expose/137572075?cHash=5173a42b81983a7e13781a4fb7f8be16,137572075,2022-11-18 04:21:32.979871,ZIP_BLACKLISTED
adler,Pillnitzer Weg 16 (Staaken (Spandau)),13593.0,61.57,2-Zimmer Wohnung mit viel Potenzial in Staaken,https://www.adler-group.com/expose/137572082?cHash=6906325c9920dde586791386452186ee,137572082,2022-11-18 04:21:32.979892,ZIP_BLACKLISTED
adler,Cosmarweg 33 (Staaken (Spandau)),13591.0,76.23,3-Zimmer Wohnung in Staaken sucht Mieter mit Handwerksgeschick!,https://www.adler-group.com/expose/137572118?cHash=6691e58ef983b2d03136f4cca79a3ea5,137572118,2022-11-18 04:21:32.979913,ZIP_BLACKLISTED
adler,Cosmarweg 37 (Staaken (Spandau)),13591.0,69.19,3-Zimmer Wohnung mit Balkon in Staaken - ab sofort!,https://www.adler-group.com/expose/137572125?cHash=0b1b58fae3977837b4ccc2a49b76493e,137572125,2022-11-18 04:21:32.979934,ZIP_BLACKLISTED
adler,Cosmarweg 55 (Staaken (Spandau)),13591.0,87.42,4-Zimmer Wohnung zum selbst gestalten - ab sofort in Staaken!,https://www.adler-group.com/expose/137572135?cHash=4c595255e309a29781e8b767c40ed800,137572135,2022-11-18 04:21:32.979955,ZIP_BLACKLISTED
adler,Cosmarweg 51a (Staaken (Spandau)),13591.0,75.8,3-Zimmer Wohnung sucht Mieter mit Handwerksgeschick!,https://www.adler-group.com/expose/137572190?cHash=d4b1db8c60596de5aace443033077853,137572190,2022-11-18 04:21:32.979976,ZIP_BLACKLISTED
adler,Cosmarweg 59 (Staaken (Spandau)),13591.0,76.09,3-Zimmer Wohnung in Staaken - ab sofort,https://www.adler-group.com/expose/137572195?cHash=63f43b833a1d4975b74cf135a227f29b,137572195,2022-11-18 04:21:32.979997,ZIP_BLACKLISTED
adler,Veitstraße 4 b - (Tegel (Reinickendorf)),13507.0,81.26,Zentrale 2-Zimmer Wohnung neben den Hallen Am Borsigturm,https://www.adler-group.com/expose/137882018?cHash=b5a773658852cd3b8e5247086cd85a74,137882018,2022-11-18 04:21:32.980039,ZIP_BLACKLISTED
adler,Schönwalder Straße 15 (Spandau (Spandau)),13585.0,83.0,3-Zimmer Wohnung mit Altbaucharme &amp; viel Potenzial,https://www.adler-group.com/expose/137898559?cHash=66b6bcad0db0fcfbc4b986a9852f0e87,137898559,2022-11-18 04:21:32.980061,ZIP_BLACKLISTED
adler,Falkenseer Chaussee 170 (Spandau (Spandau)),13589.0,75.37,3-Zimmer Wohnung wartet von Ihnen gestaltet zu werden,https://www.adler-group.com/expose/137901389?cHash=eec524d01b978257343fa3ed77747888,137901389,2022-11-18 04:21:32.980082,ZIP_BLACKLISTED
adler,Kirchhofstraße 26 (Spandau (Spandau)),13585.0,47.13,Moderne 2-Zimmer Wohnung in Spandau - sucht SIE!,https://www.adler-group.com/expose/137902033?cHash=5bc16f34a4bea073ee7aa367f6bdce38,137902033,2022-11-18 04:21:32.980103,ZIP_BLACKLISTED
adler,Veitstraße 4 b - (Tegel (Reinickendorf)),13507.0,179.23,"Gro&szlig;z&uuml;gige, moderne 5-Zimmer Wohnung nahe dem Tegeler See!",https://www.adler-group.com/expose/137902436?cHash=5f1d2155347b6f0c9cb88d4da9981a2b,137902436,2022-11-18 04:21:32.980124,ZIP_BLACKLISTED
adler,Friedrichsruher Straße 32 (Schmargendorf (Wilmersdorf)),14193.0,70.91,"Sonnige 2,5-Zimmer-Wohnung in der City-West nahe S-Bhf. Hohenzollerndamm",https://www.adler-group.com/expose/137912803?cHash=0d534214775781d895234c41128f5910,137912803,2022-11-18 04:21:32.980146,ZIP_BLACKLISTED
adler,Friedrichsruher Straße 18 (Grunewald (Wilmersdorf)),14193.0,63.73,Schicke Wohnung mit Balkon nahe S-Bahnhof Hohenzollerndamm,https://www.adler-group.com/expose/137913317?cHash=2b5eeb545d51a91a8b299678efd32a64,137913317,2022-11-18 04:21:32.980168,ZIP_BLACKLISTED
adler,Wilmersdorfer Straße 165 (Charlottenburg (Charlottenburg)),10585.0,98.86,Gro&szlig;e 3-Zimmer-Altbauwohnung in der Wilmersdorfer Stra&szlig;e,https://www.adler-group.com/expose/137914017?cHash=3f00c69a119c4e2febf7ed9aa85c7761,137914017,2022-11-18 04:21:32.980218,OK
adler,Schildhornstraße 73 a - (Steglitz (Steglitz)),12163.0,75.89,Ihre neue ger&auml;umige Wohnung mit Wintergarten nahe Schlo&szlig;stra&szlig;e Steglitz,https://www.adler-group.com/expose/137914665?cHash=d0b0b2d91911bc5b5e7c3da043853599,137914665,2022-11-18 04:21:32.980253,OK
adler,Chausseestraße 6 (Wannsee (Zehlendorf)),14109.0,48.7,Moderne und schicke Souterrain-Wohnung im sch&ouml;nen Wannsee zu vermieten,https://www.adler-group.com/expose/137915715?cHash=78da8bf4c3d0f7ad9e6f428238d59c2e,137915715,2022-11-18 04:21:32.980277,ZIP_BLACKLISTED
adler,Salvador-Allende-Str. 76 S (Köpenick (Köpenick)),12559.0,86.01,WBS BEN&Ouml;TIGT - Perfekt ausgestattet! 4 Zimmer auf 86m&sup2; mit gem&uuml;tlichem Balkon,https://www.adler-group.com/expose/136656733?cHash=0590610d438742057671837a312698d9,136656733,2022-11-18 04:21:32.980298,ZIP_BLACKLISTED
adler,Salvador-Allende-Str. 76 M (Köpenick (Köpenick)),12559.0,85.36,WBS MIT BESONDEREM WOHNBEDARF BEN&Ouml;TIGT - 4-Zimmer-Whg mit EBK und zwei Terrassen + Loggia,https://www.adler-group.com/expose/136656701?cHash=0fa36bef1a53e185c492d4e9ec30edc3,136656701,2022-11-18 04:21:32.980324,ZIP_BLACKLISTED
adler,Salvador-Allende-Str. 76 B (Köpenick (Köpenick)),12559.0,60.01,WBS MIT BESONDEREM WOHNBEDARF BEN&Ouml;TIGT - Lichtdurchflutete Etagenwohnung mit Einbauk&uuml;che + Loggia!!,https://www.adler-group.com/expose/136656695?cHash=51bcb9c0d5cf0bf00e7c6cef0ba0c9b9,136656695,2022-11-18 04:21:32.980350,ZIP_BLACKLISTED
gewobag,"Neptunstr. 22, 13409 Berlin/Reinickendorf",13409.0,87.41,Wohnen im Lette Kiez,https://www.gewobag.de/fuer-mieter-und-mietinteressenten/mietangebote/7100-73710-0102-0033/,7100%2F73710%2F0102%2F0033,2022-11-21 02:43:13.194169,ZIP_BLACKLISTED
gewobag,"Dora-Mendler-Str. 10, 12355 Berlin/Rudow",12355.0,66.91,WBS mit besonderem Wohnbedarf zwingend erforderlich – 2-Zimmer-Wohnung sucht Selbstrenovierer,https://www.gewobag.de/fuer-mieter-und-mietinteressenten/mietangebote/0100-01711-0203-0085/,0100%2F01711%2F0203%2F0085,2022-11-21 02:43:13.195181,ZIP_BLACKLISTED
degewo,Elly-Heuss-Knapp-Straße 50 | Neukölln,12355.0,55.38,Schöne 2. Zimmerwohnung sucht Sie - mit direktem Blick ins Grüne!,https://immosuche.degewo.de/de/properties/W1140-00690-0100-0305,W1140.00690.0100-0305,2022-11-21 02:43:13.442298,ZIP_BLACKLISTED
gewobag,"Obstallee 43, 13593 Berlin/Spandau",13593.0,78.51,Familiengerecht mit WBS!,https://www.gewobag.de/fuer-mieter-und-mietinteressenten/mietangebote/0100-01920-0124-0512/,0100%2F01920%2F0124%2F0512,2022-11-21 09:47:00.195691,ZIP_BLACKLISTED
